7.890000	-7.408597
7.900000	-7.395023
7.910000	-7.381301
7.920000	-7.367431
7.930000	-7.353414
7.940000	-7.339250
7.950000	-7.324939
7.960000	-7.310482
7.970000	-7.295878
7.980000	-7.281129
7.990000	-7.266234
8.000000	-7.251193
8.010000	-7.236008
8.020000	-7.220677
8.030000	-7.205203
8.040000	-7.189584
8.050000	-7.173821
8.060000	-7.157915
8.070000	-7.141866
8.080000	-7.125674
8.090000	-7.109340
8.100000	-7.092863
8.110000	-7.076245
8.120000	-7.059484
8.130000	-7.042583
8.140000	-7.025541
8.150000	-7.008358
8.160000	-6.991036
8.170000	-6.973573
8.180000	-6.955971
8.190000	-6.938230
8.200000	-6.920350
8.210000	-6.902331
8.220000	-6.884175
8.230000	-6.865881
8.240000	-6.847449
8.250000	-6.828881
8.260000	-6.810176
8.270000	-6.791335
8.280000	-6.772358
8.290000	-6.753245
8.300000	-6.733998
8.310000	-6.714616
8.320000	-6.695099
8.330000	-6.675449
8.340000	-6.655665
8.350000	-6.635748
8.360000	-6.615698
8.370000	-6.595516
8.380000	-6.575202
8.390000	-6.554757
8.400000	-6.534180
8.410000	-6.513473
8.420000	-6.492636
8.430000	-6.471668
8.440000	-6.450572
8.450000	-6.429346
8.460000	-6.407991
8.470000	-6.386509
8.480000	-6.364899
8.490000	-6.343161
8.500000	-6.321297
8.510000	-6.299306
8.520000	-6.277189
8.530000	-6.254947
8.540000	-6.232579
8.550000	-6.210087
8.560000	-6.187471
8.570000	-6.164731
8.580000	-6.141867
8.590000	-6.118881
8.600000	-6.095773
8.610000	-6.072542
8.620000	-6.049190
8.630000	-6.025717
8.640000	-6.002124
8.650000	-5.978410
8.660000	-5.954577
8.670000	-5.930625
8.680000	-5.906554
8.690000	-5.882365
8.700000	-5.858059
8.710000	-5.833635
8.720000	-5.809095
8.730000	-5.784438
8.740000	-5.759666
8.750000	-5.734779
8.760000	-5.709776
8.770000	-5.684660
8.780000	-5.659430
8.790000	-5.634087
8.800000	-5.608631
8.810000	-5.583063
8.820000	-5.557383
8.830000	-5.531592
8.840000	-5.505691
8.850000	-5.479679
8.860000	-5.453558
8.870000	-5.427328
8.880000	-5.400989
8.890000	-5.374542
8.900000	-5.347988
8.910000	-5.321326
8.920000	-5.294559
8.930000	-5.267685
8.940000	-5.240706
8.950000	-5.213622
8.960000	-5.186434
8.970000	-5.159143
8.980000	-5.131748
8.990000	-5.104250
9.000000	-5.076650
9.010000	-5.048949
9.020000	-5.021147
9.030000	-4.993244
9.040000	-4.965242
9.050000	-4.937140
9.060000	-4.908939
9.070000	-4.880641
9.080000	-4.852244
9.090000	-4.823751
9.100000	-4.795161
9.110000	-4.766475
9.120000	-4.737694
9.130000	-4.708819
9.140000	-4.679849
9.150000	-4.650785
9.160000	-4.621628
9.170000	-4.592379
9.180000	-4.563038
9.190000	-4.533606
9.200000	-4.504083
9.210000	-4.474471
9.220000	-4.444768
9.230000	-4.414977
9.240000	-4.385097
9.250000	-4.355130
9.260000	-4.325076
9.270000	-4.294935
9.280000	-4.264708
9.290000	-4.234396
9.300000	-4.203999
9.310000	-4.173518
9.320000	-4.142954
9.330000	-4.112307
9.340000	-4.081577
9.350000	-4.050766
9.360000	-4.019874
9.370000	-3.988902
9.380000	-3.957849
9.390000	-3.926718
9.400000	-3.895508
9.410000	-3.864220
9.420000	-3.832855
9.430000	-3.801413
9.440000	-3.769895
9.450000	-3.738302
9.460000	-3.706634
9.470000	-3.674892
9.480000	-3.643076
9.490000	-3.611188
9.500000	-3.579227
9.510000	-3.547195
9.520000	-3.515092
9.530000	-3.482918
9.540000	-3.450675
9.550000	-3.418363
9.560000	-3.385982
9.570000	-3.353534
9.580000	-3.321018
9.590000	-3.288437
9.600000	-3.255789
9.610000	-3.223076
9.620000	-3.190299
9.630000	-3.157458
9.640000	-3.124554
9.650000	-3.091588
9.660000	-3.058559
9.670000	-3.025470
9.680000	-2.992320
9.690000	-2.959110
9.700000	-2.925841
9.710000	-2.892513
9.720000	-2.859128
9.730000	-2.825685
9.740000	-2.792186
9.750000	-2.758631
9.760000	-2.725020
9.770000	-2.691356
9.780000	-2.657637
9.790000	-2.623866
9.800000	-2.590041
9.810000	-2.556165
9.820000	-2.522238
9.830000	-2.488261
9.840000	-2.454234
9.850000	-2.420157
9.860000	-2.386032
9.870000	-2.351860
9.880000	-2.317640
9.890000	-2.283375
9.900000	-2.249063
9.910000	-2.214706
9.920000	-2.180306
9.930000	-2.145861
9.940000	-2.111374
9.950000	-2.076844
9.960000	-2.042273
9.970000	-2.007661
9.980000	-1.973009
9.990000	-1.938317
10.000000	-1.903587
10.010000	-1.868819
10.020000	-1.834013
10.030000	-1.799170
10.040000	-1.764292
10.050000	-1.729378
10.060000	-1.694430
10.070000	-1.659448
10.080000	-1.624432
10.090000	-1.589384
10.100000	-1.554305
10.110000	-1.519194
10.120000	-1.484053
10.130000	-1.448882
10.140000	-1.413682
10.150000	-1.378454
10.160000	-1.343199
10.170000	-1.307916
10.180000	-1.272607
10.190000	-1.237273
10.200000	-1.201914
10.210000	-1.166531
10.220000	-1.131125
10.230000	-1.095696
10.240000	-1.060246
10.250000	-1.024774
10.260000	-0.989281
10.270000	-0.953769
10.280000	-0.918238
10.290000	-0.882688
10.300000	-0.847120
10.310000	-0.811536
10.320000	-0.775936
10.330000	-0.740320
10.340000	-0.704689
10.350000	-0.669044
10.360000	-0.633385
10.370000	-0.597714
10.380000	-0.562032
10.390000	-0.526337
10.400000	-0.490633
10.410000	-0.454918
10.420000	-0.419194
10.430000	-0.383462
10.440000	-0.347723
10.450000	-0.311976
10.460000	-0.276223
10.470000	-0.240465
10.480000	-0.204702
10.490000	-0.168934
10.500000	-0.133164
10.510000	-0.097390
10.520000	-0.061615
10.530000	-0.025839
10.540000	0.009939
10.550000	0.045715
